yahooTicker,symbol,companyName,tf,entry_date,exit_date,entry_price,exit_price,entry_rr,pnl_usd,pnl_r,pnl_pct,hold_periods,win,trailingPE,forwardPE,trailingEps,forwardEps,marketCap,pe_bucket,trailing_eps_bucket,forward_eps_bucket,fund_reason,pass_F1,pass_F2,pass_F3,pass_F4,pass_F5,source
ABG,NASDAQ:ABG,"Asbury Automotive Group, Inc.",Weekly,2024-01-26,2024-03-01,213.9199981689453,209.8000030517578,1.5525810592651663,-26.25872833719098,-0.26258728337190984,-1.9259513614681762,5.0,0,8.483061,7.3484435,26.27,30.32615,4000584704.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
ABG,NASDAQ:ABG,"Asbury Automotive Group, Inc.",Monthly,2025-06-30,2025-07-31,238.5399932861328,222.1199951171875,1.9321837819455367,-42.86199990590291,-0.42861999905902914,-6.88354097052784,1.0,0,8.483061,7.3484435,26.27,30.32615,4000584704.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
ABNB,NASDAQ:ABNB,"Airbnb, Inc.",Daily,2025-03-03,2025-03-06,140.97999572753906,134.77000427246094,4.4251845279323465,-119.74013838685327,-1.197401383868533,-4.404874197244045,3.0,0,37.20099,25.107937,4.03,5.97102,88978251776.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABNB,NASDAQ:ABNB,"Airbnb, Inc.",Daily,2025-06-16,2025-06-17,137.2100067138672,133.3699951171875,1.757601155592532,-101.18756630603626,-1.0118756630603625,-2.7986381523087522,1.0,0,37.20099,25.107937,4.03,5.97102,88978251776.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABNB,NASDAQ:ABNB,"Airbnb, Inc.",Weekly,2023-06-02,2023-08-04,118.05999755859375,140.1699981689453,1.831152128396817,152.3777324652681,1.5237773246526811,18.727766447206864,9.0,1,37.20099,25.107937,4.03,5.97102,88978251776.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABNB,NASDAQ:ABNB,"Airbnb, Inc.",Monthly,2023-01-31,2023-10-31,111.11000061035156,118.29000091552734,3.09235868375767,20.40166858359583,0.20401668583595828,6.462064859809619,9.0,1,37.20099,25.107937,4.03,5.97102,88978251776.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABR,NASDAQ:ABR,"Arbor Realty Trust, Inc.",Daily,2024-08-21,2024-08-30,13.149999618530273,13.600000381469727,1.891717229100922,103.81384428412973,1.0381384428412972,3.422059133030971,7.0,1,57.999996,9.0,0.09,0.58,1058241472.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ABR,NASDAQ:ABR,"Arbor Realty Trust, Inc.",Daily,2026-03-19,2026-03-20,7.829999923706055,7.510000228881836,3.400914823076962,-101.70953419632293,-1.0170953419632291,-4.086841608457617,1.0,0,57.999996,9.0,0.09,0.58,1058241472.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ABR,NASDAQ:ABR,"Arbor Realty Trust, Inc.",Daily,2026-07-27,2026-07-30,5.079999923706055,4.789999961853027,1.5424486165384157,-154.24486165384155,-1.5424486165384157,-5.7086607521336585,3.0,0,57.999996,9.0,0.09,0.58,1058241472.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ABR,NASDAQ:ABR,"Arbor Realty Trust, Inc.",Weekly,2019-07-05,2019-07-19,12.329999923706055,12.109999656677246,2.7758618421701686,-37.93108551171211,-0.3793108551171211,-1.7842681945668872,2.0,0,57.999996,9.0,0.09,0.58,1058241472.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Daily,2024-10-02,2024-10-07,3.9000000953674316,3.7300000190734863,3.279998779296875,-68.00003051757812,-0.6800003051757812,-4.358976208638504,3.0,0,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Daily,2025-02-19,2025-02-24,3.390000104904175,3.3399999141693115,1.5333308961671854,-33.3334392970789,-0.333334392970789,-1.4749318344424251,3.0,0,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Daily,2025-09-23,2025-09-25,4.460000038146973,4.320000171661377,2.285712096157547,-49.999914850571265,-0.4999991485057127,-3.1390104324699157,2.0,0,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Daily,2026-06-11,2026-06-23,4.289999961853027,4.449999809265137,2.173912863199577,69.56514527983083,0.6956514527983083,3.7296002059403017,7.0,1,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Daily,2026-07-16,2026-07-17,4.739999771118164,4.559999942779541,2.2857176916972355,-64.28571428571429,-0.6428571428571429,-3.797464916251698,1.0,0,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Weekly,2018-01-05,2018-03-30,5.550000190734863,5.0,2.1599998474121094,-44.00001525878906,-0.4400001525878906,-9.90991300600368,12.0,0,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Weekly,2022-10-28,2022-12-02,2.4200000762939453,2.4800000190734863,11.578946972157523,10.526304782153408,0.10526304782153409,2.4793364003288203,5.0,1,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABUS,NASDAQ:ABUS,Arbutus Biopharma Corporation,Monthly,2018-05-31,2018-10-31,5.849999904632568,4.239999771118164,1.5483874441062146,-103.87099552849719,-1.0387099552849717,-27.52137025232185,5.0,0,5.261905,-26.741976,0.84,-0.16528323,873116672.0,"(0,15]",>0,<=0,OK,1,1,1,0,1,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Daily,2024-09-26,2024-10-01,11.600000381469727,10.970000267028809,2.0933329264322915,-84.00001525878906,-0.8400001525878906,-5.431035290716918,3.0,0,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Daily,2025-05-22,2025-05-23,6.050000190734863,5.670000076293945,4.316877298685045,-85.43824009087449,-0.8543824009087448,-6.280993429105351,1.0,0,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Daily,2025-06-24,2025-07-08,6.650000095367432,7.75,2.0416661285692004,114.58331884609386,1.1458331884609385,16.541351712142948,9.0,1,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Daily,2025-09-30,2025-10-01,84.9000015258789,82.4000015258789,1.672233946817237,-52.19205683021813,-0.5219205683021813,-2.9446407009050044,1.0,0,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Daily,2025-12-05,2025-12-12,114.51000213623047,125.54499816894531,2.1113338695911135,148.02137253336772,1.4802137253336771,9.636709306481988,5.0,1,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Daily,2026-01-07,2026-01-08,126.4800033569336,115.48999786376953,2.1741230098091093,-106.90660157441512,-1.0690660157441512,-8.689124922103026,1.0,0,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABVX,NASDAQ:ABVX,ABIVAX Société Anonyme,Weekly,2024-08-23,2024-09-20,11.600000381469727,11.300000190734863,3.7147743264461304,-20.561494294901053,-0.20561494294901053,-2.586208455769491,4.0,0,,-39.797565,-5.33,-3.14567,10911644672.0,missing,<=0,<=0,OK,0,0,0,0,0,ledger
ABX,NASDAQ:ABX,"Abacus Global Management, Inc.",Daily,2024-10-04,2024-10-15,9.699999809265137,9.770000457763672,4.280406046693453,13.871815753347404,0.13871815753347402,0.7216561842781968,7.0,1,28.578947,9.559858,0.38,1.136,1041716864.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABX,NASDAQ:ABX,"Abacus Global Management, Inc.",Daily,2025-09-11,2025-09-18,6.449999809265137,6.489999771118164,2.3815554115701127,13.049605907487747,0.13049605907487746,0.620154465672529,5.0,1,28.578947,9.559858,0.38,1.136,1041716864.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABX,NASDAQ:ABX,"Abacus Global Management, Inc.",Weekly,2024-07-19,2024-08-02,10.079999923706055,9.609999656677246,1.7275204416317549,-25.613093038593405,-0.25613093038593404,-4.662701097084993,2.0,0,28.578947,9.559858,0.38,1.136,1041716864.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ABX,NASDAQ:ABX,"Abacus Global Management, Inc.",Monthly,2025-04-30,2025-06-30,8.260000228881836,5.139999866485596,2.598958110850727,-162.50001241763383,-1.6250001241763383,-37.7724004351341,2.0,0,28.578947,9.559858,0.38,1.136,1041716864.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACA,NASDAQ:ACA,"Arcosa, Inc.",Daily,2024-07-22,2024-07-24,89.55000305175781,88.05999755859375,1.6983999930322036,-71.99504291979112,-0.7199504291979113,-1.6638810076900545,2.0,0,32.487698,28.561316,4.47,5.0845,7131290624.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACA,NASDAQ:ACA,"Arcosa, Inc.",Daily,2024-10-24,2024-10-29,93.80999755859375,94.29000091552734,1.5900631517759265,19.87590786601335,0.1987590786601335,0.5116761213364104,3.0,1,32.487698,28.561316,4.47,5.0845,7131290624.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACA,NASDAQ:ACA,"Arcosa, Inc.",Daily,2024-12-11,2024-12-16,107.97000122070312,107.83999633789062,2.2202663813309553,-5.286547969180522,-0.052865479691805224,-0.12040833689235127,3.0,0,32.487698,28.561316,4.47,5.0845,7131290624.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACA,NASDAQ:ACA,"Arcosa, Inc.",Weekly,2019-09-06,2019-10-11,33.83000183105469,33.0099983215332,1.8942290528066121,-26.282140630158086,-0.2628214063015809,-2.4238943693131922,5.0,0,32.487698,28.561316,4.47,5.0845,7131290624.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACA,NASDAQ:ACA,"Arcosa, Inc.",Weekly,2026-04-10,2026-05-22,111.5999984741211,120.75,1.6523299517322583,77.9320638683333,0.7793206386833329,8.198926210559671,6.0,1,32.487698,28.561316,4.47,5.0845,7131290624.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACA,NASDAQ:ACA,"Arcosa, Inc.",Monthly,2021-12-31,2022-01-31,52.70000076293945,46.65999984741211,2.0015781269641817,-76.71024750583247,-0.7671024750583247,-11.461102140580785,1.0,0,32.487698,28.561316,4.47,5.0845,7131290624.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Daily,2024-11-25,2024-11-26,16.540000915527344,16.209999084472656,2.4659040171314377,-37.5001625579248,-0.3750016255792481,-1.9951742006549102,1.0,0,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Daily,2024-12-26,2024-12-30,17.3700008392334,16.690000534057617,1.527270741108724,-61.818188123464374,-0.6181818812346437,-3.914797192409302,2.0,0,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Daily,2025-01-13,2025-01-14,17.899999618530273,16.899999618530273,1.655556002958511,-111.11115820615905,-1.1111115820615904,-5.586592297827701,1.0,0,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Daily,2026-07-27,2026-08-03,25.389999389648438,25.610000610351562,1.6551726972872896,18.96562496917001,0.18965624969170009,0.8664876959107768,5.0,1,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Weekly,2017-06-09,2017-10-13,27.399999618530273,35.400001525878906,4.421120401001118,263.357898836702,2.6335789883670206,29.197087659586433,18.0,1,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Weekly,2017-12-01,2018-01-05,30.15999984741211,28.899999618530273,2.660241428994919,-30.361454089194986,-0.30361454089194984,-4.17771961291953,5.0,0,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Weekly,2019-01-04,2019-04-12,17.56999969482422,25.68000030517578,1.6797754043070725,227.80904008379477,2.278090400837948,46.15822852143026,14.0,1,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACAD,NASDAQ:ACAD,ACADIA Pharmaceuticals Inc.,Weekly,2026-02-20,2026-03-06,23.989999771118164,22.15999984741211,1.7580650867459242,-73.79033312465295,-0.7379033312465295,-7.628178162424214,2.0,0,12.285068,31.769247,2.21,0.8546,4649053696.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACCO,NASDAQ:ACCO,ACCO Brands Corporation,Daily,2024-11-22,2024-11-26,5.820000171661377,5.860000133514404,2.583330187535887,16.666633553009337,0.16666633553009336,0.687284547649918,2.0,1,6.9365077,4.5679283,0.63,0.95667,403384064.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
ACCO,NASDAQ:ACCO,ACCO Brands Corporation,Daily,2025-10-01,2025-10-07,4.070000171661377,3.9700000286102295,1.840729319528803,-96.88059991357774,-0.9688059991357774,-2.4570058681429323,4.0,0,6.9365077,4.5679283,0.63,0.95667,403384064.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
ACCO,NASDAQ:ACCO,ACCO Brands Corporation,Daily,2026-05-21,2026-05-29,3.8499999046325684,3.9600000381469727,1.8235308142282733,64.70602259929792,0.6470602259929793,2.857146395823154,5.0,1,6.9365077,4.5679283,0.63,0.95667,403384064.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
ACCO,NASDAQ:ACCO,ACCO Brands Corporation,Weekly,2025-02-14,2025-02-21,5.369999885559082,4.559999942779541,2.4318182557082277,-184.09087214588612,-1.8409087214588615,-15.083798138576872,1.0,0,6.9365077,4.5679283,0.63,0.95667,403384064.0,"(0,15]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Daily,2024-10-04,2024-10-07,11.510000228881836,11.40999984741211,3.3890909406548704,-42.90005104634838,-0.4290005104634838,-0.8688130276383262,1.0,0,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Daily,2024-11-21,2024-11-27,11.510000228881836,11.600000381469727,2.932665455128233,35.42823879129911,0.35428238791299105,0.7819300677514747,4.0,1,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Daily,2025-05-27,2025-05-28,11.300000190734863,11.220000267028809,2.2188542341552084,-29.099716287413184,-0.2909971628741318,-0.7079639146523954,1.0,0,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Daily,2026-03-19,2026-03-27,11.069999694824219,10.75,5.327824855373204,-76.11168643502378,-0.7611168643502378,-2.890692896530383,6.0,0,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Weekly,2018-09-14,2018-09-21,10.079999923706055,10.050000190734863,1.7031445643091307,-42.57827572298304,-0.4257827572298304,-0.29761640077633633,1.0,0,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Weekly,2018-12-07,2020-01-10,10.029999732971191,12.0,4.409216890870758,2347.6111186570383,23.476111186570385,19.641079954896814,57.0,1,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Weekly,2020-11-13,2020-11-20,10.9399995803833,10.319999694824219,2.6226428787783367,-38.993723140409124,-0.3899372314040912,-5.6672752224855145,1.0,0,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Weekly,2024-08-16,2024-09-06,11.109999656677246,11.180000305175781,1.8518530728348634,8.642061068163034,0.08642061068163033,0.6300688628416284,3.0,1,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACEL,NASDAQ:ACEL,"Accel Entertainment, Inc.",Monthly,2019-01-31,2020-03-31,10.119999885559082,7.5,1.999993188057302,-1871.4239003821501,-18.7142390038215,-25.889327225168635,14.0,0,19.934425,12.471794,0.61,0.975,989737600.0,"(15,25]",>0,>0,OK,1,1,1,1,1,ledger
ACFN,NASDAQ:ACFN,"Acorn Energy, Inc. - Common Stock",Daily,2025-05-29,2025-05-30,17.959999084472656,17.799999237060547,1.7538481457887072,-29.230744353485278,-0.2923074435348528,-0.8908677926962563,1.0,0,23.636366,,0.77,,45650296.0,"(15,25]",>0,missing,OK,1,1,1,0,1,ledger
ACFN,NASDAQ:ACFN,"Acorn Energy, Inc. - Common Stock",Weekly,2017-06-09,2017-06-30,4.159999847412109,3.680000066757202,4.522066935917859,-45.220646897830036,-0.4522064689783004,-11.538456688971031,3.0,0,23.636366,,0.77,,45650296.0,"(15,25]",>0,missing,OK,1,1,1,0,1,ledger
ACGL,NASDAQ:ACGL,Arch Capital Group Ltd.,Daily,2025-08-27,2025-09-05,91.70999908447266,91.29000091552734,1.6763017687463007,-25.14438950454871,-0.2514438950454871,-0.45796333348390805,6.0,0,7.9109697,10.192409,12.58,9.76413,33936318464.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACGL,NASDAQ:ACGL,Arch Capital Group Ltd.,Weekly,2018-11-02,2018-12-21,28.030000686645508,25.549999237060547,1.7225127073368018,-129.84301820469548,-1.2984301820469548,-8.847668172789316,7.0,0,7.9109697,10.192409,12.58,9.76413,33936318464.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACGL,NASDAQ:ACGL,Arch Capital Group Ltd.,Weekly,2023-06-23,2023-07-28,72.41000366210938,77.25,1.75297569039196,144.04748388971893,1.4404748388971893,6.68415425094543,5.0,1,7.9109697,10.192409,12.58,9.76413,33936318464.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACGL,NASDAQ:ACGL,Arch Capital Group Ltd.,Monthly,2025-03-31,2025-07-31,96.18000030517578,86.05999755859375,2.289459602199893,-114.19091383441341,-1.141909138344134,-10.521940855137883,4.0,0,7.9109697,10.192409,12.58,9.76413,33936318464.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Daily,2025-09-17,2025-09-23,11.130000114440918,11.15999984741211,1.6428558453413018,7.14279226706509,0.0714279226706509,0.26953937702361247,4.0,1,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Weekly,2021-06-11,2021-06-25,5.909999847412109,5.800000190734863,3.2205584460090098,-15.744903260888723,-0.15744903260888723,-1.8612463539303323,2.0,0,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Weekly,2023-07-21,2024-03-01,4.900000095367432,11.899999618530273,1.8018863404846148,660.3772006199782,6.603772006199781,142.8571303453809,32.0,1,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Weekly,2024-04-05,2024-04-19,11.210000038146973,10.630000114440918,2.235294653882753,-42.64706397964185,-0.4264706397964185,-5.173951130529429,2.0,0,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Weekly,2025-05-02,2025-05-09,11.6899995803833,11.15999984741211,2.3706306857855113,-37.06293519746736,-0.3706293519746736,-4.533787442221733,1.0,0,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Weekly,2026-02-06,2026-02-20,11.3100004196167,10.890000343322754,2.6669036020133374,-64.0056980750971,-0.6400569807509711,-3.7135283882525205,2.0,0,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Monthly,2019-09-30,2020-01-31,13.989999771118164,10.140000343322754,2.581040310098771,-117.73700341485451,-1.1773700341485451,-27.519653257919213,4.0,0,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIC,NASDAQ:ACIC,American Coastal Insurance Corporation - Common Stock,Monthly,2025-09-30,2026-01-31,11.390000343322754,11.050000190734863,1.989404550474867,-18.330567144678035,-0.18330567144678037,-2.98507587655352,4.0,0,5.106481,10.866995,2.16,1.015,534558432.0,"(0,15]",>0,>0,OK,1,1,1,0,1,ledger
ACIW,NASDAQ:ACIW,"ACI Worldwide, Inc.",Daily,2024-11-20,2024-11-26,54.72999954223633,57.29999923706055,3.083215127712249,162.7076730021219,1.6270767300212192,4.695778761775604,4.0,1,29.035534,14.895834,1.97,3.84,5815041536.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACIW,NASDAQ:ACIW,"ACI Worldwide, Inc.",Daily,2025-03-14,2025-03-21,52.91999816894531,53.04999923706055,2.361992481073225,5.882403709061031,0.05882403709061032,0.2456558439405276,5.0,1,29.035534,14.895834,1.97,3.84,5815041536.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACIW,NASDAQ:ACIW,"ACI Worldwide, Inc.",Daily,2025-09-17,2025-09-25,49.7599983215332,51.709999084472656,1.5810931055124626,163.99633033818208,1.6399633033818208,3.9188119548139286,6.0,1,29.035534,14.895834,1.97,3.84,5815041536.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACIW,NASDAQ:ACIW,"ACI Worldwide, Inc.",Daily,2026-07-24,2026-07-30,56.310001373291016,57.689998626708984,1.6566496833640036,59.22730338771046,0.5922730338771046,2.4507142954404713,4.0,1,29.035534,14.895834,1.97,3.84,5815041536.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACIW,NASDAQ:ACIW,"ACI Worldwide, Inc.",Weekly,2019-06-07,2019-07-19,32.34000015258789,33.95000076293945,1.8527714319332906,84.7432598957579,0.847432598957579,4.978356842162007,6.0,1,29.035534,14.895834,1.97,3.84,5815041536.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACIW,NASDAQ:ACIW,"ACI Worldwide, Inc.",Weekly,2025-01-03,2025-04-04,53.209999084472656,50.18000030517578,1.9967119496078525,-93.07745799875809,-0.930774579987581,-5.694416146271024,13.0,0,29.035534,14.895834,1.97,3.84,5815041536.0,"(25,40]",>0,>0,OK,1,1,0,1,1,ledger
ACLS,NASDAQ:ACLS,"Axcelis Technologies, Inc.",Daily,2024-07-22,2024-07-24,136.91000366210938,125.62999725341797,2.3060561639970554,-119.87249754335214,-1.1987249754335214,-8.238993577511103,2.0,0,40.610462,28.816006,3.44,4.848,4293525248.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ACLS,NASDAQ:ACLS,"Axcelis Technologies, Inc.",Daily,2025-10-15,2025-10-22,83.7699966430664,81.4000015258789,4.067942120259367,-50.318377449384386,-0.5031837744938439,-2.8291694069008453,5.0,0,40.610462,28.816006,3.44,4.848,4293525248.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ACLS,NASDAQ:ACLS,"Axcelis Technologies, Inc.",Daily,2026-05-20,2026-05-28,149.55999755859375,155.5500030517578,1.881399381836835,51.109256563752304,0.511092565637523,4.005085310874876,5.0,1,40.610462,28.816006,3.44,4.848,4293525248.0,>40,>0,>0,OK,1,1,0,1,1,ledger
ACLS,NASDAQ:ACLS,"Axcelis Technologies, Inc.",Weekly,2018-03-09,2018-03-23,26.850000381469727,25.799999237060547,2.060605511812844,-21.21214106208862,-0.21212141062088619,-3.910618731811371,2.0,0,40.610462,28.816006,3.44,4.848,4293525248.0,>40,>0,>0,OK,1,1,0,1,1,ledger
